매물ID,브랜드,제조사,모델,등급명,세부트림,차량명,현재가격_만원,가격로그,연식,차량연령,주행거리_km,주행거리_로그,연료,변속기,색상,지역,차급,배기량_cc,좌석수,압류건수,저당건수,보험이력건수,보험이력_여부,교환_개수,판금_개수,부식_여부,교환_여부,판금_여부,외판수리_여부,사고강도점수,사고종합_여부,중대사고_추정,부식_위험,옵션_기본코드개수,옵션_선택코드개수,옵션_튜닝코드개수,옵션_기타개수,엔카진단여부값,엔카믿고값,조회수,찜수
41389208,기아,기아,더 뉴 K7,3.0 GDI 프레스티지,,더 뉴 K7 3.0 GDI 프레스티지,630,6.447305862541213,2013,13,140872,11.855614054258158,가솔린,오토,검정색,부산,대형차,2999,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,41,0,0,0,1,0,1444.0,16.0
40991660,기아,기아,올 뉴 모닝 (JA),럭셔리,,올 뉴 모닝 (JA) 럭셔리,510,6.236369590203704,2017,9,171398,12.05174945082308,가솔린,오토,검정색,경기,경차,998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,24,1,0,0,1,0,1147.0,29.0
40991567,기아,기아,더 뉴 카니발 4세대,9인승 노블레스,,더 뉴 카니발 4세대 9인승 노블레스,3200,8.071218539969863,2025,1,73369,11.20327041170804,디젤,오토,흰색,경기,RV,2151,9.0,0.0,0.0,,,,,1.0,,,,,,,1.0,46,3,0,0,1,0,2025.0,9.0
41228980,기아,기아,스포티지 5세대 하이브리드,프레스티지 2WD,,스포티지 5세대 하이브리드 프레스티지 2WD,2710,7.905072849498666,2022,4,50003,10.819858281210454,가솔린+전기,오토,쥐색,인천,SUV,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,39,3,0,0,-1,-1,90.0,0.0
41191199,기아,기아,모하비 더 마스터,디젤 3.0 4WD 5인승,마스터즈 그래비티,모하비 더 마스터 디젤 3.0 4WD 5인승 마스터즈 그래비티,3550,8.174984532943087,2024,2,73081,11.199337377386213,디젤,오토,검정색,인천,SUV,2959,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,48,2,0,0,-1,-1,642.0,2.0
40919055,기아,기아,카니발 4세대,9인승 프레스티지,,카니발 4세대 9인승 프레스티지,2450,7.804251383528112,2023,3,112705,11.63253793729752,디젤,오토,검정색,인천,RV,2151,9.0,0.0,0.0,,,,,1.0,,,,,,,1.0,39,3,0,0,0,-1,8.0,0.0
40870847,기아,기아,올 뉴 모닝,디럭스 트렌디,,올 뉴 모닝 디럭스 트렌디,440,6.089044875446846,2015,11,101710,11.529890737446248,가솔린,오토,진주색,인천,경차,998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,20,0,0,0,0,-1,49.0,0.0
40877498,기아,기아,더 뉴 카니발,9인승 노블레스 스페셜,,더 뉴 카니발 9인승 노블레스 스페셜,1570,7.359467638255621,2019,7,157179,11.965146924420166,디젤,오토,검정색,대구,RV,2199,9.0,0.0,0.0,,,,,1.0,,,,,,,1.0,46,2,0,0,-1,-1,98.0,1.0
40865039,기아,기아,셀토스,디젤 1.6 4WD,트렌디,셀토스 디젤 1.6 4WD 트렌디,1450,7.280008252884188,2022,4,124159,11.729326335417046,디젤,오토,흰색,인천,SUV,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,24,1,0,0,0,-1,333.0,1.0
41126581,기아,기아,더 뉴 카니발,9인승 럭셔리,,더 뉴 카니발 9인승 럭셔리,1020,6.928537818164665,2019,7,188147,12.14498416614845,디젤,오토,검정색,인천,RV,2199,9.0,0.0,0.0,,,,,1.0,,,,,,,1.0,34,2,0,0,0,-1,203.0,3.0
41129354,기아,기아,카니발 4세대,가솔린 7인승 노블레스,,카니발 4세대 가솔린 7인승 노블레스,2599,7.863266724009573,2021,5,130181,11.776688750351427,가솔린,오토,흰색,대전,RV,3470,7.0,0.0,0.0,,,,,1.0,,,,,,,1.0,46,4,0,0,0,-1,330.0,0.0
41088256,기아,기아,K8,2.5 가솔린 2WD,시그니처,K8 2.5 가솔린 2WD 시그니처,2520,7.83241092718792,2022,4,70162,11.158576385538977,가솔린,오토,녹색,경기,대형차,2497,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,51,6,0,0,-1,-1,2585.0,20.0
40996162,기아,기아,스팅어 마이스터,2.5 마스터즈,,스팅어 마이스터 2.5 마스터즈,1690,7.43307534889858,2021,5,169277,12.039297612837476,가솔린,오토,흰색,대구,중형차,2497,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,48,3,0,0,-1,-1,2348.0,15.0
40934909,기아,기아,모하비 더 마스터,디젤 3.0 4WD 7인승,마스터즈,모하비 더 마스터 디젤 3.0 4WD 7인승 마스터즈,4140,8.328692583545568,2021,5,41728,10.6389516097231,디젤,오토,검정색,대구,SUV,2959,7.0,0.0,0.0,,,,,1.0,,,,,,,1.0,48,4,0,0,0,-1,14.0,1.0
41226664,기아,기아,더 뉴 레이,시그니처,,더 뉴 레이 시그니처,1350,7.208600337960199,2021,5,34771,10.456567744198956,가솔린,오토,흰색,충남,경차,998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,31,5,0,0,0,-1,166.0,1.0
41182313,기아,기아,모하비 더 마스터,디젤 3.0 4WD 7인승,마스터즈,모하비 더 마스터 디젤 3.0 4WD 7인승 마스터즈,4390,8.387312270561717,2022,4,61244,11.022637492421786,디젤,오토,검정색,충북,SUV,2959,7.0,0.0,0.0,,,,,1.0,,,,,,,1.0,48,3,0,0,0,-1,76.0,0.0
41285761,기아,기아,올 뉴 모닝,디럭스 트렌디,,올 뉴 모닝 디럭스 트렌디,520,6.255750041753367,2015,11,64825,11.079462036435205,가솔린,오토,빨간색,인천,경차,998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,26,3,0,0,1,-1,16.0,0.0
41214988,기아,기아,올 뉴 K7,3.3 GDI 노블레스,,올 뉴 K7 3.3 GDI 노블레스,990,6.898714534329988,2016,10,95603,11.467969939168366,가솔린,오토,쥐색,경기,대형차,3342,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,44,3,0,1,-1,-1,375.0,3.0
40807060,기아,기아,올 뉴 모닝,럭셔리,,올 뉴 모닝 럭셔리,420,6.042632833682381,2012,14,91057,11.419251945107048,가솔린,오토,흰색,경남,경차,998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,23,2,0,0,-1,-1,103.0,2.0
40762480,기아,기아,더 뉴 쏘렌토,디젤 2.2 2WD,노블레스 스페셜,더 뉴 쏘렌토 디젤 2.2 2WD 노블레스 스페셜,1700,7.438971592395862,2018,8,102138,11.534089909670058,디젤,오토,검정색,인천,SUV,2199,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,46,1,0,0,-1,-1,365.0,1.0
40745720,기아,기아,올 뉴 모닝,바이퓨얼 럭셔리,,올 뉴 모닝 바이퓨얼 럭셔리,420,6.042632833682381,2012,14,127605,11.756702670730904,가솔린+LPG,오토,진주색,대구,경차,998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,28,4,0,0,-1,-1,393.0,4.0
40672167,기아,기아,더 뉴 K3 2세대,1.6,프레스티지,더 뉴 K3 2세대 1.6 프레스티지,1580,7.365812837209472,2022,4,53284,10.883410144655056,가솔린,오토,쥐색,경남,준중형차,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,33,1,0,0,-1,-1,556.0,5.0
40504163,기아,기아,올 뉴 모닝,바이퓨얼 디럭스 스페셜,,올 뉴 모닝 바이퓨얼 디럭스 스페셜,390,5.968707559985366,2013,13,156365,11.959954692156083,가솔린+LPG,오토,쥐색,대구,경차,998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,20,2,0,0,0,-1,53.0,0.0
40487503,기아,기아,K5,2.0 디럭스,,K5 2.0 디럭스,550,6.311734809152915,2012,14,99339,11.50630358866134,가솔린,오토,흰색,서울,중형차,1998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,27,2,0,0,0,-1,23.0,0.0
40429977,기아,기아,K3,럭셔리,,K3 럭셔리,580,6.364750756851911,2014,12,88654,11.392507711491088,가솔린,오토,청색,서울,준중형차,1591,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,28,1,0,1,0,-1,86.0,2.0
40388788,기아,기아,올 뉴 카니발,9인승 럭셔리,,올 뉴 카니발 9인승 럭셔리,690,6.53813982376767,2016,10,230136,12.346430062748905,디젤,오토,검정색,대전,RV,2199,9.0,0.0,0.0,,,,,1.0,,,,,,,1.0,36,2,0,0,-1,-1,79.0,1.0
40340785,기아,기아,더 뉴 카니발 4세대,3.5 구조변경 (바이퓨얼),,더 뉴 카니발 4세대 3.5 구조변경 (바이퓨얼),3100,8.03947991910045,2024,2,105292,11.564502219179248,가솔린+LPG,오토,흰색,경기,RV,3470,7.0,0.0,0.0,,,,,1.0,,,,,,,1.0,49,0,0,0,-1,-1,2523.0,18.0
39938251,기아,기아,모하비,2WD JV300,고급형,모하비 2WD JV300 고급형,490,6.19644412779452,2008,18,238513,12.382183287797387,디젤,오토,흰색,인천,SUV,2959,7.0,0.0,0.0,,,,,1.0,,,,,,,1.0,22,0,0,5,0,-1,159.0,2.0
40212999,기아,기아,더 뉴 K8,3.5 LPG 2WD,노블레스(렌터카),더 뉴 K8 3.5 LPG 2WD 노블레스(렌터카),4066,8.310660905907225,2025,1,3500,8.160803920954665,LPG(일반인 구입),오토,흰색,경기,대형차,3470,5.0,,,,,,,1.0,,,,,,,1.0,48,0,3,0,-1,-1,458.0,2.0
39942379,기아,기아,더 뉴 카니발,7인승 리무진,프레지던트,더 뉴 카니발 7인승 리무진 프레지던트,1820,7.507141079727608,2019,7,84604,11.345748645502727,디젤,오토,검정색,경기,RV,2199,7.0,0.0,0.0,,,,,1.0,,,,,,,1.0,43,1,0,0,-1,-1,452.0,2.0
39892185,기아,기아,K5 2세대,LPI SX,럭셔리,K5 2세대 LPI SX 럭셔리,790,6.673297967767654,2017,9,170732,12.047856211715189,LPG(일반인 구입),오토,흰색,부산,중형차,1999,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,25,0,0,2,-1,-1,423.0,6.0
39897329,기아,기아,K7 프리미어,2.5 GDI X 에디션,,K7 프리미어 2.5 GDI X 에디션,1490,7.307202314764738,2020,6,115426,11.656393574493864,가솔린,오토,쥐색,경남,대형차,2497,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,47,3,0,0,-1,-1,1184.0,3.0
40277077,기아,기아,올 뉴 쏘렌토,디젤 2.0 2WD,럭셔리,올 뉴 쏘렌토 디젤 2.0 2WD 럭셔리,930,6.836259277277067,2016,10,145791,11.8899362273668,디젤,오토,은색,경기,SUV,1995,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,31,1,0,0,-1,-1,344.0,1.0
40806057,기아,기아,더 뉴 레이,프레스티지,,더 뉴 레이 프레스티지,1200,7.0909098220799835,2018,8,48964,10.798861036154896,가솔린,오토,흰색,충남,경차,998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,30,3,0,0,0,-1,144.0,2.0
40787573,기아,기아,스포티지 5세대 하이브리드,30주년 에디션 2WD,,스포티지 5세대 하이브리드 30주년 에디션 2WD,2640,7.878912912297133,2024,2,56766,10.946710449956036,가솔린+전기,오토,흰색,경기,SUV,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,46,1,0,0,-1,-1,894.0,8.0
40811706,기아,기아,스포티지 5세대,가솔린 1.6 터보 2WD,프레스티지,스포티지 5세대 가솔린 1.6 터보 2WD 프레스티지,2275,7.730174795246222,2022,4,110743,11.61497651036757,가솔린,오토,흰색,인천,SUV,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,39,5,0,0,0,-1,16.0,1.0
40798032,기아,기아,모하비 더 마스터,디젤 3.0 4WD 7인승,마스터즈,모하비 더 마스터 디젤 3.0 4WD 7인승 마스터즈,4250,8.35490952835879,2021,5,58804,10.981982164285135,디젤,오토,흰색,충남,SUV,2959,7.0,0.0,0.0,,,,,1.0,,,,,,,1.0,47,2,0,0,0,-1,26.0,0.0
40705255,기아,기아,더 뉴 K5 3세대,2.0,프레스티지,더 뉴 K5 3세대 2.0 프레스티지,2400,7.783640596221253,2025,1,10000,9.210440366976515,가솔린,오토,검정색,인천,중형차,1999,5.0,,,,,,,1.0,,,,,,,1.0,35,3,0,0,-1,-1,855.0,10.0
41506825,기아,기아,더 뉴 K9,3.3 GDI 이그제큐티브,,더 뉴 K9 3.3 GDI 이그제큐티브,978,6.88653164253051,2015,11,151131,11.925908906116517,가솔린,오토,검정색,부산,대형차,3342,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,49,2,0,0,1,-1,988.0,1.0
41565994,기아,기아,더 뉴 K7,2.4 GDI 프레스티지,,더 뉴 K7 2.4 GDI 프레스티지,650,6.478509642208569,2015,11,143292,11.872646764053698,가솔린,오토,검정색,부산,대형차,2359,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,40,3,0,0,0,-1,168.0,2.0
40440390,기아,기아,올 뉴 카니발,9인승 프레스티지,,올 뉴 카니발 9인승 프레스티지,1190,7.0825485693553,2016,10,127768,11.757979224991384,디젤,오토,검정색,경기,RV,2199,9.0,0.0,0.0,,,,,1.0,,,,,,,1.0,38,1,0,0,1,-1,32.0,0.0
41219735,기아,기아,쏘렌토 4세대,HEV 1.6 2WD,그래비티,쏘렌토 4세대 HEV 1.6 2WD 그래비티,3970,8.286773231131251,2023,3,30982,10.34119394595131,가솔린+전기,오토,청색,경기,SUV,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,49,5,0,0,1,-1,91.0,0.0
41219721,기아,기아,더 뉴 카니발 4세대,9인승 그래비티,,더 뉴 카니발 4세대 9인승 그래비티,4520,8.416488487294606,2024,2,37021,10.51926760951963,디젤,오토,은색,경기,RV,2151,9.0,0.0,0.0,,,,,1.0,,,,,,,1.0,50,5,0,0,1,-1,128.0,1.0
41223082,기아,기아,모하비,4WD KV300,,모하비 4WD KV300,930,6.836259277277067,2015,11,197406,12.1930228663457,디젤,오토,쥐색,경기,SUV,2959,7.0,0.0,0.0,,,,,1.0,,,,,,,1.0,44,1,0,0,0,-1,47.0,0.0
41223164,기아,기아,모닝 어반 (JA),프레스티지,,모닝 어반 (JA) 프레스티지,1240,7.123672785204607,2022,4,26257,10.175725983494056,가솔린,오토,진주색,경기,경차,998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,26,0,0,0,1,-1,398.0,1.0
41343481,기아,기아,쏘렌토 4세대,HEV 1.6 2WD,노블레스,쏘렌토 4세대 HEV 1.6 2WD 노블레스,3550,8.174984532943087,2023,3,30328,10.319859629482966,가솔린+전기,오토,검정색,경기,SUV,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,49,5,0,0,1,-1,596.0,1.0
41349585,기아,기아,올 뉴 카니발,9인승 럭셔리,,올 뉴 카니발 9인승 럭셔리,1170,7.065613363597717,2017,9,108804,11.597312568230391,디젤,오토,쥐색,경기,RV,2199,9.0,0.0,0.0,,,,,1.0,,,,,,,1.0,34,2,0,1,1,-1,183.0,0.0
41461602,기아,기아,올 뉴 K7,2.4 GDI 리미티드,,올 뉴 K7 2.4 GDI 리미티드,1230,7.115582126184454,2017,9,138482,11.838502853393598,가솔린,오토,검정색,경기,대형차,2359,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,47,2,0,0,1,-1,254.0,0.0
41374141,기아,기아,더 뉴 K3,트렌디,스타일,더 뉴 K3 트렌디 스타일,790,6.673297967767654,2018,8,144894,11.883764621157162,가솔린,오토,청색,경기,준중형차,1591,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,28,1,0,0,1,-1,192.0,0.0
40476315,기아,기아,레이,럭셔리,,레이 럭셔리,860,6.7580945044277305,2014,12,26700,10.192456296870509,가솔린,오토,은회색,경기,경차,998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,21,0,0,0,1,-1,55.0,2.0
41140464,기아,기아,쏘렌토 4세대,HEV 1.6 2WD,프레스티지,쏘렌토 4세대 HEV 1.6 2WD 프레스티지,3250,8.086717920303906,2022,4,64373,11.0724651038648,가솔린+전기,오토,흰색,경기,SUV,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,43,2,0,0,1,-1,96.0,0.0
41197757,기아,기아,더 뉴 카니발,9인승 럭셔리,,더 뉴 카니발 9인승 럭셔리,1750,7.467942332285852,2019,7,49567,10.811100743216596,디젤,오토,검정색,경기,RV,2199,9.0,0.0,0.0,,,,,1.0,,,,,,,1.0,35,1,0,0,1,-1,245.0,0.0
41223094,기아,기아,쏘렌토 4세대,HEV 1.6 4WD,그래비티,쏘렌토 4세대 HEV 1.6 4WD 그래비티,3470,8.152198015861787,2021,5,91922,11.428706549065778,가솔린+전기,오토,검정색,경기,SUV,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,49,5,0,0,1,-1,33.0,1.0
39127537,기아,기아,올 뉴 카니발,9인승 하이리무진,노블레스,올 뉴 카니발 9인승 하이리무진 노블레스,2390,7.779466967458324,2018,8,55711,10.927950842567917,디젤,오토,검정색,부산,RV,2199,9.0,0.0,0.0,,,,,1.0,,,,,,,1.0,45,0,0,0,0,-1,180.0,4.0
41259513,기아,기아,더 뉴 K5,럭셔리,트랜디,더 뉴 K5 럭셔리 트랜디,690,6.53813982376767,2014,12,133009,11.798179592347342,가솔린,오토,검정색,부산,중형차,1999,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,31,0,0,0,0,-1,77.0,1.0
41604558,기아,기아,올 뉴 모닝 (JA),프레스티지,,올 뉴 모닝 (JA) 프레스티지,1000,6.90875477931522,2018,8,42195,10.6500807088017,가솔린,오토,쥐색,부산,경차,998,5.0,,,,,,,1.0,,,,,,,1.0,30,4,0,0,0,-1,93.0,3.0
41265005,기아,기아,올 뉴 모닝,럭셔리,,올 뉴 모닝 럭셔리,490,6.19644412779452,2013,13,103125,11.543706820559663,가솔린,오토,은회색,부산,경차,998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,27,3,0,0,0,-1,28.0,3.0
37280163,기아,기아,더 뉴 K3,트렌디,,더 뉴 K3 트렌디,859,6.756932389247553,2016,10,75669,11.234137059688567,가솔린,오토,흰색,대구,준중형차,1591,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,28,1,0,0,1,-1,656.0,7.0
41241965,기아,기아,더 뉴 K7,LPI 3.0 럭셔리,,더 뉴 K7 LPI 3.0 럭셔리,859,6.756932389247553,2015,11,111554,11.62227302180551,LPG(일반인 구입),오토,흰색,대구,대형차,2999,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,35,0,0,0,1,-1,306.0,2.0
41270876,기아,기아,더 프레스티지 K7,LPI 3.0 디럭스,,더 프레스티지 K7 LPI 3.0 디럭스,759,6.633318433280377,2012,14,68217,11.130463738627029,LPG(일반인 구입),오토,은색,대구,대형차,2999,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,34,0,0,1,1,-1,214.0,1.0
41245333,기아,기아,더 뉴 K3,트렌디,스타일,더 뉴 K3 트렌디 스타일,859,6.756932389247553,2017,9,109322,11.60206208203649,가솔린,오토,흰색,대구,준중형차,1591,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,30,2,0,0,1,-1,136.0,2.0
41326703,기아,기아,레이,프레스티지,,레이 프레스티지,679,6.522092798170152,2012,14,97812,11.49081277152463,가솔린,오토,명은색,대구,경차,998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,30,2,0,0,1,-1,30.0,0.0
41246623,기아,기아,K3,럭셔리,,K3 럭셔리,659,6.492239835020471,2013,13,56165,10.9360668705998,가솔린,오토,흰색,대구,준중형차,1591,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,26,2,0,0,1,-1,142.0,2.0
41272554,기아,기아,더 뉴 K5,럭셔리,트랜디,더 뉴 K5 럭셔리 트랜디,999,6.907755278982137,2014,12,47231,10.762826907960145,가솔린,오토,흰색,대구,중형차,1999,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,32,2,0,0,1,-1,85.0,0.0
41270893,기아,기아,올 뉴 프라이드,1.6 GDI 세단,럭셔리,올 뉴 프라이드 1.6 GDI 세단 럭셔리,659,6.492239835020471,2014,12,26648,10.190506905437813,가솔린,오토,은색,대구,소형차,1591,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,29,1,0,0,1,-1,39.0,1.0
41344461,기아,기아,더 뉴 K7,2.4 GDI 프레스티지,,더 뉴 K7 2.4 GDI 프레스티지,1159,7.05617528410041,2016,10,65761,11.09379744289288,가솔린,오토,흰색,대구,대형차,2359,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,43,4,0,0,1,-1,708.0,5.0
41341166,기아,기아,K5,2.0 프레스티지,기본형,K5 2.0 프레스티지 기본형,699,6.551080335043404,2011,15,57526,10.960009681791586,가솔린,오토,검정색,대구,중형차,1998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,39,4,0,0,0,-1,931.0,22.0
41620883,기아,기아,K3,트렌디,,K3 트렌디,699,6.551080335043404,2014,12,111591,11.622604641772073,가솔린,오토,흰색,대구,준중형차,1591,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,30,2,0,0,2,-1,50.0,1.0
41638011,기아,기아,K5,LPI 럭셔리,,K5 LPI 럭셔리,499,6.214608098422191,2013,13,104626,11.558156923499151,LPG(일반인 구입),오토,흰색,대구,중형차,1999,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,27,0,0,0,2,-1,225.0,1.0
41491914,기아,기아,뉴 쏘렌토 R,디젤 2.0 2WD,프레스티지,뉴 쏘렌토 R 디젤 2.0 2WD 프레스티지,1059,6.966024187106113,2014,12,111243,11.619481265989805,디젤,오토,흰색,대구,SUV,1995,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,40,2,0,0,2,-1,411.0,0.0
41480243,기아,기아,올 뉴 모닝,럭셔리,,올 뉴 모닝 럭셔리,599,6.396929655216146,2015,11,95833,11.470372807048976,가솔린,오토,진주색,대구,경차,998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,23,1,0,0,2,-1,360.0,1.0
41089486,기아,기아,K5,LPI 럭셔리,,K5 LPI 럭셔리,499,6.214608098422191,2011,15,115577,11.657700905690213,LPG(일반인 구입),오토,쥐색,대구,중형차,1998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,22,0,0,0,1,-1,426.0,5.0
41126522,기아,기아,더 뉴 K5,LPI 럭셔리,,더 뉴 K5 LPI 럭셔리,859,6.756932389247553,2014,12,53573,10.88881915474527,LPG(일반인 구입),오토,연금색,대구,중형차,1999,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,28,0,0,2,1,-1,432.0,2.0
40041767,기아,기아,올 뉴 쏘울,1.6 GDi 럭셔리,,올 뉴 쏘울 1.6 GDi 럭셔리,629,6.4457198193855785,2014,12,130645,11.780246654330057,가솔린,오토,진주색,대구,준중형차,1591,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,22,2,0,0,1,-1,39.0,0.0
40644249,기아,기아,모하비,4WD JV300,,모하비 4WD JV300,1059,6.966024187106113,2014,12,99591,11.508837119061624,디젤,오토,검정색,대구,SUV,2959,7.0,0.0,0.0,,,,,1.0,,,,,,,1.0,33,2,0,0,1,-1,640.0,3.0
40539806,기아,기아,레이,럭셔리,,레이 럭셔리,659,6.492239835020471,2012,14,49586,10.811483981585464,가솔린,오토,은색,대구,경차,998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,25,0,0,1,1,-1,1200.0,1.0
41593158,기아,기아,K5,2.0 스마트,스페셜,K5 2.0 스마트 스페셜,699,6.551080335043404,2013,13,68415,11.133361994384718,가솔린,오토,검정색,대구,중형차,1999,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,26,0,0,0,2,-1,138.0,1.0
41638258,기아,기아,K5,2.0 럭셔리,,K5 2.0 럭셔리,659,6.492239835020471,2012,14,79126,11.278809435588329,가솔린,오토,은회색,대구,중형차,1999,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,32,1,0,0,2,-1,43.0,0.0
41614999,기아,기아,K3,트렌디,,K3 트렌디,799,6.684611727667927,2013,13,36156,10.49562584646259,가솔린,오토,흰색,대구,준중형차,1591,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,30,2,0,0,2,-1,74.0,1.0
41587657,기아,기아,K5,LPI 프레스티지,,K5 LPI 프레스티지,799,6.684611727667927,2013,13,116310,11.664022917009133,LPG(일반인 구입),오토,흰색,대구,중형차,1999,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,30,0,0,1,2,-1,171.0,0.0
41584065,기아,기아,더 뉴 스포티지 R,디젤 2WD 트렌디,,더 뉴 스포티지 R 디젤 2WD 트렌디,829,6.721425700790643,2015,11,105428,11.565793019559685,디젤,오토,흰색,대구,SUV,1995,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,35,2,0,0,2,-1,271.0,2.0
41538574,기아,기아,포르테,1.6 GDI 럭셔리,기본형,포르테 1.6 GDI 럭셔리 기본형,439,6.0867747269123065,2013,13,59742,10.99780730811888,가솔린,오토,은색,대구,준중형차,1591,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,21,0,0,0,2,-1,281.0,1.0
41464814,기아,기아,더 뉴 K7,2.4 GDI 프레스티지 스페셜,,더 뉴 K7 2.4 GDI 프레스티지 스페셜,899,6.802394763324311,2013,13,80648,11.29786168422044,가솔린,오토,흰색,대구,대형차,2359,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,38,0,0,0,2,-1,313.0,1.0
41435820,기아,기아,올 뉴 모닝,디럭스 스페셜,,올 뉴 모닝 디럭스 스페셜,499,6.214608098422191,2012,14,38471,10.557685982957498,가솔린,오토,진주색,대구,경차,998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,20,1,0,0,1,-1,717.0,5.0
41648269,기아,기아,올 뉴 쏘울,1.6 디젤 프레스티지,,올 뉴 쏘울 1.6 디젤 프레스티지,829,6.721425700790643,2015,11,104915,11.560915308968893,디젤,오토,흰색,대구,준중형차,1582,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,30,3,0,0,2,-1,46.0,0.0
41648285,기아,기아,더 뉴 K5,디럭스,,더 뉴 K5 디럭스,859,6.756932389247553,2015,11,95203,11.463777236703498,가솔린,오토,흰색,대구,중형차,1999,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,22,1,0,0,2,-1,22.0,0.0
40502729,기아,기아,K5,2.0 노블레스,,K5 2.0 노블레스,859,6.756932389247553,2011,15,49806,10.815910815383791,가솔린,오토,흰색,대구,중형차,1998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,39,5,0,0,1,-1,6.0,2.0
41631457,기아,기아,뉴 쏘렌토 R,디젤 2.0 2WD,TLX 스페셜,뉴 쏘렌토 R 디젤 2.0 2WD TLX 스페셜,799,6.684611727667927,2013,13,115980,11.6611816635695,디젤,오토,흰색,대구,SUV,1995,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,38,2,0,0,2,-1,91.0,0.0
